1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,path
5.6560964607770865,-2.4043016888992064,-5.396111052513684,-3.953387174784124,-1.1070713913021453,1.8834766715861768,-3.7083749775379213,0.5001422928014535,-0.23531710209628282,-3.8247078927359213,0.8277806763612702,1.623194998945527,-1.9636657962566508,-0.4307318866428043,-1.2738022039423054,-1.40379438908027,1.4230559860067629,-0.07921680389913562,-0.1324311409765589,0.5886014906351408,-1.1590883308280773,2.308814818514921,-1.0408737241168795,-0.2961776953725896,0.03670009124277987,./DataSet/70/S10_3.jpg
4.6460501849058975,-2.1963245586329148,-4.318043825299652,-4.511450847558371,-1.1104083262843496,1.7891705390154946,-3.5523195142925195,1.2952971385547247,0.006396760179180968,-2.5390543034278568,1.0772396192705735,1.2000415693544622,-2.151967419962185,-0.9263961796423996,-2.292477721522333,-2.9237257031666872,1.0525537753290843,0.35719220203250024,0.26189292469939096,-0.3904873319243352,-1.4419128150586138,1.395263772916762,0.04926981172910755,0.38653415846929,-0.8866215058210257,./DataSet/70/S10_8.jpg
4.1138293896826665,-3.932482907475931,3.9195492115768302,-2.8478913475405956,-2.442744901871509,2.8862975512503435,-1.0616217107327934,2.7050385202516933,-2.7688761714337904,-1.431744937209678,-0.8383066903865378,-1.1721317242435294,1.6396842214406053,-3.467305056335038,4.503471737405023,1.5514141900777032,-1.7452621917650506,0.17938203696139945,1.387733602516879,0.7772312698654239,-1.3293675527053677,0.606807232901339,3.2755464644108634,-0.9127843185759216,-0.37731955253995453,./DataSet/70/S11_5.jpg
-2.1259328200353536,-3.3130619013847036,-3.7448144675146433,-1.5808935441686893,4.031130989410854,-0.7237521976686705,1.1389362301584023,1.052593314435104,-1.0915562747323608,-1.8520591166708025,0.014655202409940397,-3.022922096334822,1.7568699536054848,0.632222836350861,1.821295497740267,-0.20727591515816854,-1.050263713211469,-0.9553898296625618,-0.3981393430374947,-2.5146232774295307,0.1667858973631467,-1.4937739473316651,-2.6375173439883084,-0.4308433653047901,0.471666039015895,./DataSet/70/S12_10.jpg
-2.2027163338287328,-3.7967120004465365,-4.848937265092631,-1.506176974301932,2.774667949246095,-0.19518763404533304,-0.13357305267153471,2.80972755527118,-1.3496118664821826,-1.9627060841752655,0.2752781017455489,-2.7252675708300154,0.3297095647567137,1.4003819697358266,2.2543431749924676,0.2733277434496232,-1.8048245173971587,-0.9711342456791994,0.7696428717316808,-2.6360680188611365,1.7666225900083992,-1.3740326603585113,-0.5929091364683646,-0.9127717941640431,1.4913208679262417,./DataSet/70/S12_6.jpg
0.8826953789297852,4.666823481905879,4.269661305724856,-1.2079563698148232,-1.3892559079822453,-0.023142316914260035,3.892678285232857,0.2046339475241558,0.3339715702902121,-0.18191698121809932,2.031751621400963,3.59563591221945,1.226999091689723,2.227269358655577,-0.11296317637506431,0.5786440242461792,0.47395087433756017,-1.1626702218574418,1.8449579982264874,-0.46345688257436146,3.3024066810685406,-0.004941074683687351,0.2386157009982771,-1.8141966460954286,-1.7856148301817922,./DataSet/70/S13_2.jpg
-1.7875490748087912,4.367741681173364,1.835985618150697,-2.496029297223373,-1.3786670364216997,1.9516947563884648,4.013370575058665,0.465751670360691,2.7241518282956116,1.5793486507295533,1.6869668758730283,1.4331884171587561,-1.963817755803454,2.235278738103415,-0.730710637433089,-0.28725806908291046,0.3059089558072472,-2.194716775412607,1.5632573490344621,-0.3810312250843148,1.9376944652524701,1.1963452013975182,-0.7006893681135774,-0.8556485611930472,-1.7683542791300029,./DataSet/70/S13_7.jpg
1.1884186625681437,-0.6411343896533245,3.298078122583613,-0.8109895275136189,1.5773823791736108,-1.713943689028854,3.189273026795861,1.0288720851517896,-1.4267470649149325,2.1358102637139305,-4.170179545317206,-0.5974326257364718,-3.146465263285975,1.1720149275729634,1.409085195310914,1.7389532909097638,-1.8145734841550651,2.298390745675893,3.3126227727978783,-0.9221458196702732,1.03741247538634,-0.4796374098989755,0.6120512432293213,-0.5795554132370415,3.194302339194688,./DataSet/70/S14_10.jpg
-0.7336151815489899,-0.19233556224256784,2.3735007716814813,-2.466964690296372,-2.1782203929077637,2.558349384612806,2.8867846364335006,-1.4090146985448553,1.1677692359634178,-3.0145778979656224,-1.2463565997154609,-0.1270407045532631,2.568459018647796,-1.6005069030271815,2.2198815189624463,-3.061595868386364,4.332997744963092,1.0542475695505371,-2.2931200519178336,-1.021690019046849,-0.15617329998759547,-2.074629335489092,-0.6595321089289894,0.4002053711015845,-1.214449591113764,./DataSet/70/S15_8.jpg
0.804319812221166,-3.268414564088609,3.219166041815091,-1.4956655184104202,0.6695252727593445,-3.4043138584834995,-2.410727197768678,3.5201748778014683,-1.8159909894494903,4.875140584279072,-0.1646831298765926,2.5796555705406847,0.2741079432593003,-2.7075922375201538,0.35655801539934784,1.0983471656042634,-1.6367734769327775,3.2602473728100354,-2.1218923272841006,2.549876107230005,2.186454858172606,-1.8504859316390188,-1.8665544027471308,-0.9579449369400658,-1.523556884679641,./DataSet/70/S16_9.jpg
