1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,path
4.712162203461415,-5.495931833515522,-2.2128095654469924,1.3545638224524095,-1.4849281197486126,-3.4236635796004107,0.513075456217468,-1.19096958740048,0.8938402851951812,-2.3071371211523513,-0.2575302700329511,3.860724715119423,-0.6372058486831148,-0.6223537748854606,1.4471387049785696,-1.4126468080969565,-0.6911082916225785,3.836454268277024,-1.143683696244576,1.6628375846934433,-0.2222847358907497,./DataSet/30/S10_8.jpg
-1.066818586184476,-5.566980200688671,3.2139649207686007,1.0101551344590722,1.133563966608308,-2.3240598178019103,-1.1202371423245836,0.9063836876052813,2.741971429703719,0.3296272183280397,-1.316409078435222,-1.7624967028105878,-0.45603459518077066,-1.9665300823885083,-3.327555948553998,2.866727614348721,0.5368334342383492,-0.17307820331979326,1.6802390242471916,-2.1499366009026524,-0.19245681562130454,./DataSet/30/S12_6.jpg
-0.16825810904371274,5.490421857197417,-4.63102585539783,-2.426027882037766,2.4206287691578043,0.03152174092192395,0.7415729494523826,1.9502697962831024,-0.1358797280579556,-0.3013341040098162,1.577129557891603,2.0552370236660473,2.4326989989661576,1.6125217267808418,-2.2695091714041142,4.214669288408259,-2.067928534955089,-0.4648627843967658,0.964834641517182,2.7842471472392156,-1.3858190498588645,./DataSet/30/S13_2.jpg
-1.5078713293049981,2.995702081445914,-3.9435138943760233,4.061299005640433,0.5053372051248504,-2.148050979629522,-0.01580342651575782,-3.8280147033505005,-1.1719839059218655,3.6436879694289255,0.8105780282013431,0.47679246087421756,3.708648418945831,0.9399403806958941,-1.613444638293214,-0.5314348633359847,-2.8006917753467255,2.050425497124061,-1.6279373060291449,-2.652974570972843,0.24355424067061504,./DataSet/30/S15_8.jpg
-3.634076526986654,-0.939728077258103,-0.6893291843170062,-1.5160120192400388,5.600975220768336,1.904529832999614,4.000101411504194,3.2355882264930003,-0.9593491968098754,1.7913184152356185,-0.3694782591549023,-2.0422004111533023,-0.3030433870447009,-1.1401400362600898,0.7886682752715486,-3.3927331685582067,-0.7640256263444537,1.852440495935725,1.8685770280844554,0.8293841047081545,0.8170587379584946,./DataSet/30/S18_1.jpg
-3.466927006887778,-3.2126015959576177,-0.1758818931528591,3.190228977787511,-5.392433005823833,-1.5530625814273413,1.146096527035561,4.3955350268018805,-0.3252504908209255,2.42481526642964,-1.3040886806943093,2.221794712930776,1.275334462593193,1.1316984071378762,2.8739560979777767,2.9364091658651335,1.6805872971262232,-1.0611709485243357,-0.4785769519510101,1.2973764857274888,0.9606647512067313,./DataSet/30/S19_8.jpg
-0.3903085323430033,-1.9325299522021595,4.188019333968893,-2.15719647957004,1.4734497168599137,1.8329516593803064,-3.3542725202723234,-3.876439283343305,-2.3077483372182215,-0.1555929779524879,-2.5290580556380635,2.9506285377612147,1.1157338358794329,0.8613234786033758,-1.6397557589088863,-0.9486978315703587,1.3063197429751936,-1.4531802599276131,-2.865506102446455,1.6025682233319196,1.1600382133040084,./DataSet/30/S1_1.jpg
-1.1638350118039957,1.60934742203975,-0.18013675162542328,1.9556605759555312,-3.5691781754748853,1.9571746305927102,5.199179345368107,0.3335292553562255,4.9036529160472,2.5700318212846094,1.4915687958193626,-1.7889253037893107,-1.463622737746813,-0.47799338556486853,-2.1833135625788613,-2.470007723883281,0.3300359795885444,-2.189564949497884,-2.665559209949195,1.3136544889261688,-1.984539557853368,./DataSet/30/S20_10.jpg
-0.2663154984569673,-0.758572854491368,1.4241976299061838,6.931385081826801,5.254310585190364,1.367076037839728,-3.192676267876042,4.809331155103947,-1.841566386927942,-1.1913663430969326,-0.8311849838819124,-2.5147294080897433,-0.30931722768882974,-0.39055934172653356,-0.34416913711812697,0.38076774096969795,-0.9131956262760849,0.13410639849432174,-0.9957786410723596,0.7628468032383631,0.5096417106923604,./DataSet/30/S21_5.jpg
-0.5463846506396777,7.188418519921755,6.117272522955738,-3.508490661895172,-4.961150569196906,-3.790629450089457,-5.024854465684792,4.981044313012653,1.0563881469829703,1.8377883583569965,0.3085996297762883,0.693912177578667,-0.40593038168627293,-0.8908575742146155,0.5398060650944712,-1.8793417763215943,-1.5462224009161236,1.4826003235653833,0.024500600662288506,-0.4397345812236098,-0.16104726557495805,./DataSet/30/S22_7.jpg
