1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,path
5.391595555187877,-2.829143972230371,-4.778038315124574,-4.313327252230515,0.06245696442481913,-1.889465263212413,-2.73523724156173,0.7012816969391257,-0.6339002803372056,-1.1686847243051988,2.4226358057495756,-0.9799414554837419,-3.6335955973072562,0.4147949414339053,1.565314338912335,1.2625510341063235,-2.8449717777893184,0.760117461079725,0.6840185216004459,-0.10269474250745139,-0.5828248951394813,1.7030614946141516,0.6353144971632675,1.5547489413661404,0.329771804950316,-1.1873120987834096,0.7167978958959523,-2.1207438981905637,0.5851714146298317,0.7177905927115149,-0.7843183975029289,-0.14975383400485617,-0.698422609244129,1.4797227248637652,./DataSet/90/S10_3.jpg
4.159715710288558,-1.7374080359102932,-4.183903374493775,-4.475271750898662,0.10252351502231428,-2.3319224742453635,-2.9228753212790295,0.7699667392430507,-0.04582749365159555,-0.2855176635885924,1.8202528211718887,-1.5944128444223025,-2.708307272540559,0.7144438981222687,1.2118224275471265,1.3134521346260937,-3.9747370774202486,0.8603497215184222,1.7169958815293598,-1.129089620998035,0.2129731559892628,0.9352328521920477,0.2758803692282431,0.09964142934685423,0.8124910864107774,-1.8707152989133824,0.4710808510633025,-1.3576278232548435,0.08591206716377309,0.761507449153793,-0.0966973866469792,0.4452426876147856,-1.0240254959202006,0.6906700171971479,./DataSet/90/S10_8.jpg
5.390265833058149,6.19341780128762,-1.1453626968316126,-3.06592019437477,-4.29650555851797,-1.3629653798720753,0.771090242437324,1.6499225002483386,1.0921404087719313,-1.09500233815484,-0.16219050880848224,-1.110347089240585,0.5567412791500245,-2.5991783917990814,-0.2944097742215734,-0.6304203167923521,0.8453803933439638,0.5508316017602788,0.5157174012124861,-0.8134626831741608,-0.9135465728788856,0.26739244209635493,-2.136230075926492,-1.3830774212158743,1.7497680079665419,-0.034172220622960825,0.5338430235161065,0.8237882725474032,0.970030814408273,-0.1401235928365833,0.2002626798895701,-0.3809855380661449,0.5738636870325994,0.0643819620159421,./DataSet/90/S11_10.jpg
5.486761501125957,4.29449521134092,-1.7739449184207736,-2.995751994537295,-4.905675768384865,-2.9026914394784415,-0.2555157262769199,1.6871401529570034,-0.5870189645353383,-1.468157981545181,-0.3594068789963314,0.26604422865333394,0.607381399756753,-3.1734381837429733,-0.3986555101397625,-0.5256918603726844,0.6177543281371751,-0.5656891808625234,-0.25288445374743995,-1.1548574667643041,-1.343187611695448,-0.09834365124547954,-1.0668373948500134,-1.6469658400964395,0.9884392539395704,-0.36763880637236124,-0.2627632231616933,1.0358624260203135,0.3573635135317713,-0.6515996381866904,0.3680130933345465,-0.009399523759514576,1.082933142835586,0.7745786230542766,./DataSet/90/S11_2.jpg
5.045821329169471,6.190823195813615,-1.8066057037466243,-3.067996959102146,-3.7586441940951407,-2.1230426099870354,0.2676367077404424,1.8543100246128117,0.3352617772761858,-0.015385839023385061,1.1563716249194755,-0.9479264447572112,2.488889490047883,-3.5517204663615436,0.10437978785320996,-0.7521094256331298,3.0536037251309818,0.41921397884673545,0.10673250885762102,-0.8483874972326192,-1.2604670411267154,1.1439090668033796,-1.6296767733303206,-0.7400152432311418,0.5682636274366262,0.2531990597823583,0.3847070225806936,0.35459197546207927,1.0003785110229249,-1.0259983041731897,0.11639058144955754,-1.074238837000479,-0.39478801080105413,0.4725871809029864,./DataSet/90/S11_5.jpg
-1.9822166396400789,-1.6594975058693187,-4.56834409899279,0.11159750001500131,3.2985606172698585,-2.5474439171902494,3.1388101508414312,1.8170147096968243,-0.8814073933055943,-0.10602057572887422,0.4210235957020598,-1.3997730607503875,0.6157938145530144,0.647560814401266,1.8945976082946057,-0.1879426186111843,2.501232888724315,-1.3530781071689832,-1.1694340053931032,-1.2044219711928386,2.340492105792906,-0.009752339631237564,0.2870216430131219,0.6602866474040217,-2.362792791252309,0.7231647163202264,1.2724065165910063,-0.2837045304146733,-1.6374646877083558,-1.0174633337356849,0.3155728314344335,0.006555900850043573,1.3227775275897575,1.4428164490124022,./DataSet/90/S12_10.jpg
-1.6733286716724292,-1.8828849459492025,-5.480173182625125,0.10538463774687062,2.0698963682369937,-2.7367613735624903,1.7411451001354796,2.087136702850988,0.723319304611506,0.20583049148232885,0.6524191862677358,-2.596639377924642,-0.7213330291950479,-0.10747332174177361,2.2456144003796843,0.43507071502441624,3.225096888998631,0.016657421124294112,-1.0305336211592304,-2.0446671606576388,1.5313457170107692,-1.8896034014283782,0.8192124670492729,-0.5534225033593336,-1.4023249686422559,1.524795419105137,1.2122674921020868,-1.2140761625214502,0.300691731773977,-0.5754017858681836,1.3918162060632207,-0.5583954302509455,0.8324539032737055,1.3846443605919483,./DataSet/90/S12_6.jpg
-0.0976233084664989,0.8541393688010586,5.937475264344442,-2.030113561741475,-0.8700810280725918,1.16253228462751,0.6438557000966504,-0.1840174671912104,-0.5574812950718004,2.873851867656828,-1.6621691390927982,4.686102257467483,-1.2382514706599843,0.16196855537591426,-0.23013302866951635,2.1049325186101187,0.11695963792620584,0.7299024495633113,-1.4091821144981498,0.4000459059600385,0.20133122362386136,-2.8082684928853228,-0.4801880376869562,-0.2535967221547545,1.253067682197142,2.1514615006692583,1.9845421671490076,-0.4318477785052466,-1.2285094311411437,0.3485196867673792,-0.3900247622050707,-1.6533418667360908,0.34860853180996226,-0.45169038898259684,./DataSet/90/S13_2.jpg
-2.924450508220214,-0.5913952294480359,4.355299350321102,-2.457219526210436,-1.294569383875392,-0.052439915389235876,-0.37518569513240646,-2.591864424397375,-1.1251097038160278,4.469309149508636,-2.5803284057265765,0.5939536261556322,-2.1943425970536805,0.27010414474490985,-0.2497987882233566,2.270092098897491,-0.5422958011958944,0.46458771583090325,-1.4351361976276396,0.42797115201630487,0.65950592942934,-2.017448573872734,-0.4134112634036433,0.20763695461982398,2.130589020410854,0.6568461161679027,1.3301688858589165,0.4100460282589142,-0.5019109724037428,-0.9118103556460935,0.4343570998542002,-1.739818794838109,0.5977355751990525,0.5652333420204874,./DataSet/90/S13_7.jpg
1.8873983189328642,2.2373160949268627,2.9508505390066415,-0.11699450313013715,2.0057652889273085,1.3703630020857736,4.386604870699657,-3.06459842627309,3.2985559321946725,1.1021981417812707,0.504601438310369,-2.7199787548880057,-0.8735506482743053,-0.6253908849683927,-1.0835879489359008,-1.6693336267803363,2.5209660566573326,0.7198525377663284,1.0049253375876195,-1.56496127562778,-0.8255034817482224,-0.9512475917444219,-0.8501390488683159,-0.6012604322085773,-1.6853109377256634,0.930930938528596,-0.5986427492105301,-0.5132713854808033,1.2873004690600491,1.0521798122290937,-0.238008534046959,0.4492382372662001,-0.4917106104349006,-0.10920836792734984,./DataSet/90/S14_1.jpg
